,title,area,construction_year,rooms,total_price,floor,elevator,parking,warehouse,price,token,vacancy_id,vacancy_name
1836,62متر _ اباذر  + ( ۱۰ متر پاسیو اختصاصی),62,1392,2,"7,550,000,000 twmn",1,True,True,True,7550000128,AZXZFn7S,173,اباذر
1837,۱۱۵ متر _خوش نقشه_روبه آفتاب,115,1383,2,"7,990,000,000 twmn",2,False,True,True,7990000128,AZsNKTFm,173,اباذر
1838,92 متر 2 خواب 3بر نور,92,1380,2,"6,330,000,000 twmn",4,False,True,True,6329999872,AZkVsHi-,173,اباذر
1839,١١٢متر بازسازی شده ٢خواب خوش نقشه ٢کله فول اباذر,112,1384,2,"12,500,000,000 twmn",5,True,True,True,12499999744,AZrlh5cG,173,اباذر
1840,۱۴۰متر ۳خواب فول امکانات.  اباذر,140,1386,3,"13,950,000,000 twmn",2,True,True,True,13950000128,AZs9px53,173,اباذر
1841,۹۰ متر_ غرق نور و پنجره _ بالکن بزرگ,90,1383,2,"8,900,000,000 twmn",2,True,True,True,8899999744,AZnpETPI,173,اباذر
1842,۱۰۹ متر (تاپ لوکیشن) دو کله نور,109,1384,2,"9,800,000,000 twmn",2,True,True,True,9799999488,AZLNbc2i,173,اباذر
1843,۱۲۰ متر دو خواب فول امکانات شمال کاشانی,120,1384,2,"11,200,000,000 twmn",4,True,True,True,11200000000,AZsxZblR,173,اباذر
1844,مهران_برج مجلل کم واحد_۹۴متر_فول مشاعات_۲پارکینگ,94,1401,2,"13,900,000,000 twmn",5,True,True,True,13900000256,AZOhVeyF,173,اباذر
1845,بهنام_۷۰متر_نوساز_۲خواب_۲ واحدی خطی رو به آفتاب,70,1402,2,"12,240,000,000 twmn",3,True,True,True,12240000000,AZH15bPi,173,اباذر
1846,۱۷۳ متر ۳ خواب نوساز کلیدنخورده   بهنام,173,1400,3,"21,800,000,000 twmn",3,True,True,True,21799999488,AZJVhQ2-,173,اباذر
1847,64متر،سالن بزرگ،اباذر,64,1388,1,"7,150,000,000 twmn",4,True,True,True,7150000128,AZspZFuK,173,اباذر
1848,مهران 102 متر 2 خواب خوش نقشه,102,1386,2,"9,100,000,000 twmn",hmkhf,False,True,True,9100000256,AZs9WoIj,173,اباذر
1849,60متر یک خوابه خوش نقشه,60,1397,1,"7,700,000,000 twmn",4,True,True,True,7699999744,AZTx3vic,173,اباذر
1850,۹۵ متر،۲ خواب،سالن پرده خور،دو نبش،سرمایه گذاری,95,1384,2,"9,500,000,000 twmn",2,True,True,True,9500000256,AZopPqBg,173,اباذر
1851,۸۵متر_به شدت فروشنده,85,1390,2,"9,000,000,000 twmn",2,True,True,True,8999999488,AZsh5IKJ,173,اباذر
1852,آپارتمان،۱۴۸متر،سه خواب،رویایی,148,1402,3,"22,000,000,000 twmn",3,True,True,True,22000001024,AZsdJJwe,173,اباذر
1853,آپارتمان دوخوابه_4ساله_ بهنام اباذر _ سرمایه‌گذاری,86,1398,2,"8,100,000,000 twmn",2,True,True,True,8099999744,AZaxFj6Z,173,اباذر
1854,146متر   واحد اباذر  انتخاب برای شماست,146,1396,3,"16,900,000,000 twmn",4,True,True,True,16899999744,AZrligJ1,173,اباذر
1855,۸۰متر۲خواب_فول امکانات_فول بازسازی_سرمایه گذاری,80,1388,2,"7,900,000,000 twmn",1,True,True,True,7900000256,AZsdoVET,173,اباذر
1856,61متر_قلب اباذر*دنج ودلباز_مالک فروشنده واقعی,61,1383,1,"6,900,000,000 twmn",1,True,True,True,6899999744,AZrRyOpG,173,اباذر
1857,120 متر کاشانی - اباذر _ بازسازی کامل - شیک,120,1385,2,"12,000,000,000 twmn",4,True,True,True,12000000000,AZod4yg1,173,اباذر
1858,۱۴۰ متر ۳ خواب فول امکانات_ گلدشت,140,1385,3,"13,950,000,000 twmn",2,True,True,True,13950000128,AZsZY4w2,173,اباذر
1859,۱۴۵ متر تک واحدی اباذر,145,1396,3,"19,000,000,000 twmn",3,True,True,True,19000000512,AZg9ZTZU,173,اباذر
1860,95 متر _ غرق نور_ اباذر _ مهران,95,1395,2,"11,700,000,000 twmn",3,True,True,True,11699999744,AZM1ddeM,173,اباذر
1861,۱۳۹متر_ویو جنگلی‌ابدی,139,1394,3,"14,850,000,000 twmn",4,True,True,True,14849999872,AZsRYrc_,173,اباذر
1862,اپارتمان ۷۴ متری مناسب سرمایه گذاری,74,1385,2,"8,300,000,000 twmn",2,True,True,True,8300000256,AZplNwbF,173,اباذر
1863,٩٦ متر ٢ خواب فول امکانات,96,1387,2,"10,400,000,000 twmn",3,True,True,True,10400000000,AZhJzj7y,173,اباذر
1864,۸۵ متر _فوول امکانات_۷ ساله,85,1394,2,"10,950,000,000 twmn",4,True,True,True,10949999616,AZsFI6FA,173,اباذر
1865,116 متر __ برج باغ اطلس مهرگان,116,1397,2,"20,880,000,000 twmn",1,True,True,True,20879998976,AZhdz2n1,173,اباذر
1866,۱۰۳ متر ۲ خوابه,103,1385,2,"9,980,000,000 twmn",4,False,True,True,9980000256,AZsx3pyy,173,اباذر
1867,۳خوابی فول امکانات_مناسب سرمایه گذاری_گلدشت,137,1385,3,"13,900,000,000 twmn",3,True,True,True,13900000256,AZsVHxEL,173,اباذر
1868,اپارتمان ۱۴۸ متر _ ۳ خواب _ اباذر,148,1388,3,"17,200,000,000 twmn",1,True,True,True,17200001024,AZSNHAa5,173,اباذر
1869,126متر،سه خوابه،فول امکانات،اباذر,126,1394,3,"16,380,000,000 twmn",2,True,True,True,16380000256,AZstXesf,173,اباذر
1870,۱۱۸ متر ۳ خواب فول امکانات اباذر,118,1397,3,"14,700,000,000 twmn",2,True,True,True,14700000256,AZepiuFK,173,اباذر
1871,۱۲۲متر ۲ خوابه اباذر گلدشت,122,1399,2,"15,500,000,000 twmn",2,True,True,True,15500000256,AZshHcBV,173,اباذر
1872,۱۱۰ متر دو خواب طبقه ۵ فول امکانات,110,1384,bdwn tq,"12,500,000,000 twmn",5,True,True,True,12499999744,AZkdoWhv,173,اباذر
1873,۱۳۰متری۳خواب_نوسازی بدون مشابه در پیامبر,132,1397,3,"18,400,000,000 twmn",5,True,True,True,18400000000,AZgFJrx7,173,اباذر
1874,آپارتمان 115 متری * فول بازسازی * 10 واحد,115,1384,2,"12,150,000,000 twmn",2,True,True,True,12149999616,AZsNXVxJ,173,اباذر
1875,۱۴۸ متر آفتابگیر ۲پارکینگه گلستانها,148,1394,3,"18,000,000,000 twmn",4,True,True,True,17999998976,AZeZwiaG,173,اباذر
1876,اپارتمان ۱۴۵ متری تک واحدی ۳خواب در گلستانها,145,1395,3,"19,300,000,000 twmn",3,True,True,True,19299999744,AZsd3W5B,173,اباذر
1877,۹۲مترفول امکانات_حیاط اختصاصی_گلستانها_تخلیه,92,1387,2,"9,400,000,000 twmn",1,True,True,True,9400000512,AZsNnQ89,173,اباذر
1878,64متر یک خواب فول صادقیه بهنام,64,1388,1,"7,100,000,000 twmn",4,True,True,True,7100000256,AZsdXvEQ,173,اباذر
1879,۹۵متری۲خواب_فول امکانات_سرمایه گذاری طلایی,95,1396,2,"11,800,000,000 twmn",3,True,True,True,11800000512,AZOFHElU,173,اباذر
1880,110 متر دو خوابه شیک فول اباذر فهیمی,110,1382,2,"11,400,000,000 twmn",2,True,True,True,11399999488,AZrlDi-3,173,اباذر
1881,116 متر _ 3 خوابه * سالن پرده خور *,116,1398,3,"14,000,000,000 twmn",3,True,True,True,14000000000,AZslnNFW,173,اباذر
1882,۵۶ متر یک خوابه فول امکانات اباذر,56,1391,1,"7,300,000,000 twmn",3,True,True,True,7299999744,AZPhMd4Z,173,اباذر
1883,۶۰متر سالن پرده خور گلدشت مجتمع میلاد,60,1394,1,"7,650,000,000 twmn",4,True,True,True,7649999872,AZsx2cY9,173,اباذر
1884,۱۳۰متر شخصی سازفول _کمواحد_اباذر,130,1392,2,"15,500,000,000 twmn",4,True,True,True,15500000256,AZqlmft_,173,اباذر
1885,118 متر _ 2 خ _ سالن پرده خور _ بهنام,118,1387,2,"12,500,000,000 twmn",1,True,True,True,12499999744,AZHJIAvO,173,اباذر
1886,آپارتمان 92 متری_ فروش سرمایه گذاری,92,1381,2,"6,500,000,000 twmn",3,False,True,True,6499999744,AZkxocrL,173,اباذر
1887,آپارتمان 96 متری دو خواب خوش نقشه,96,1386,2,"9,650,000,000 twmn",5,True,True,True,9649999872,AZr1DCrX,173,اباذر
1888,۱۴۳متر ۳خواب ۲ پارکینگ سندی (کاشانی بلوار اباذر),143,1391,3,"18,600,000,000 twmn",3,True,True,True,18599999488,AZiJzzCb,173,اباذر
1889,142متر خوش نقشه روبه آفتاب کم واحد,146,1391,3,"18,250,000,000 twmn",2,True,True,True,18250000384,AZglJpEK,173,اباذر
1890,۶۱ متر  سالن پرده خور   مجتمع بنام  اباذر گلدشت,61,1392,1,"7,750,000,000 twmn",4,True,True,True,7750000128,AZZViVod,173,اباذر
1891,۷۰متر فول صادقیه اباذر مهران,70,1388,1,"6,800,000,000 twmn",3,True,True,True,6800000000,AZpZ99qJ,173,اباذر
1892,آپارتمان _فرعی دنج اباذر_110متر فول_رو به آفتاب,110,1385,2,"10,300,000,000 twmn",1,True,True,True,10300000256,AZrBwEFK,173,اباذر
1893,آپارتمان ۹۸ متری اباذر «بهنام»,90,1389,2,"9,640,000,000 twmn",5,True,True,True,9639999488,AZoRcKoK,173,اباذر
1894,۱۸۷_۳خوابه_خوش نقشه _ پسند,187,1392,3,"26,260,000,000 twmn",1,True,True,True,26260000768,AZsFGoNA,173,اباذر
1895,۱۴۰ متر ۳ خواب _ گلستان ها _ دو کله نور,140,1386,3,"13,900,000,000 twmn",2,True,True,True,13900000256,AZbZMWl5,173,اباذر
1896,میخوای یه ۸۶ متری فول تو اباذر داشته باشی,86,1382,2,"8,300,000,000 twmn",3,True,True,True,8300000256,AZr5lE-w,173,اباذر
1897,۱۴۴متر_بهنام_مالک فروشنده,144,1396,3,"11,000,000,000 twmn",5,True,True,True,11000000512,AZYlcEeA,173,اباذر
1898,۲خوابی بدون مشابه_فول امکانات_سرمایه گذاریی,85,1389,2,"9,850,000,000 twmn",4,True,True,True,9850000384,AZqdiRlZ,173,اباذر
1899,آپارتمان ۶۲ متری لوکیشن ایان نشین,62,1388,2,"7,500,000,000 twmn",4,True,True,True,7500000256,AZs1FFcX,173,اباذر
1900,130متر ،سه خوابه،2 پارکینگ سندی، اباذر,130,1400,3,"18,500,000,000 twmn",5,True,True,True,18499999744,AZshmCdv,173,اباذر
1901,77 متری_پرده خور_نور مستقیم,77,1385,2,"8,800,000,000 twmn",1,True,True,True,8800000000,AZp9At2m,173,اباذر
1902,64 متر_ اباذر (شاهکار نقشه) غرق نور,64,1383,2,"6,600,000,000 twmn",1,False,True,True,6600000000,AZsVVM1w,173,اباذر
1903,۹۵مترسازه ای برند_شاهکار نورونقشه_بلوار اباذر,95,1391,2,"11,500,000,000 twmn",1,True,True,True,11500000256,AZSRSHgh,173,اباذر
1904,138 متری_ کلیدنخورده_ بهنام,138,1401,3,"18,760,000,000 twmn",4,True,True,True,18759999488,AZktvtle,173,اباذر
1905,آپارتمان ۱۲۵ متری ۳ خوابه نوساز,125,1402,3,"22,500,000,000 twmn",1,True,True,True,22499999744,AZZ9-gW0,173,اباذر
1906,آپارتمان 137 متری در اباذر (پیامبر شرقی),137,1386,3,"13,950,000,000 twmn",2,True,True,True,13950000128,AZs5zl5n,173,اباذر
1907,145متر_نوساز*متریال وارداتی_لوکیشن ارام,145,1395,3,"17,000,000,000 twmn",5,True,True,True,16999999488,AZkJbeim,173,اباذر
1908,۱۲۸متری*نوساز*لوکیشن ارام*خوش نقشه,128,1394,3,"16,300,000,000 twmn",2,True,True,True,16300000256,AZmlHt-w,173,اباذر
1909,80متر _ اباذر ( پلان تماشایی),80,1388,2,"8,400,000,000 twmn",4,True,True,True,8400000000,AZrd8Nj_,173,اباذر
1910,143متر _ سه خواب_ خوش نقشه,143,1391,3,"17,160,000,000 twmn",5,True,True,True,17159999488,AZr9cFvv,173,اباذر
1911,کاشانی بلوار اباذر ۵۰متر فول امکانات رو به آفتاب,50,1388,1,"5,800,000,000 twmn",5,True,True,True,5800000000,AZi5BGtS,173,اباذر
1912,80متر _ کاشانی.مهران_سرمایه گذاری,80,1381,2,"8,000,000,000 twmn",1,True,True,True,8000000000,AZe5Fdqu,173,اباذر
1913,۱۲۵ متر _اباذر_سرمایه گذاری,125,1381,3,"11,200,000,000 twmn",4,False,True,True,11200000000,AZpRBTln,173,اباذر
1914,اباذر_۱۰۰متر_سالن پرده خور_پارکینگ سندی_تک واحدی,100,1383,2,"7,500,000,000 twmn",3,False,True,True,7500000256,AZW9oBxb,173,اباذر
1915,کاشانی اباذرفهیمی ۸۰ متر فول بازسازی شده,80,1384,2,"7,900,000,000 twmn",1,True,True,True,7900000256,AZqtiBBm,173,اباذر
1916,۸۷ متر_دوخواب_سالن پرده خور_اباذر,87,1385,2,"6,699,000,000 twmn",3,False,True,True,6698999808,AZKJWgh_,173,اباذر
1917,۱۷۲ متر ۳ خواب _ اباذر _ نوساز,172,1400,3,"21,900,000,000 twmn",3,True,True,True,21899999232,AZK9Wmob,173,اباذر
1918,۱۱۱متر گلستان_فول امکانات_فایل طلایی_,111,1392,2,"11,298,000,000 twmn",4,True,True,True,11297999872,AZr9JPE9,173,اباذر
1919,۱۰۵متراباذر_معماری مدرن_کلکسیون نور_اعیان نشین,105,1388,2,"11,600,000,000 twmn",4,True,True,True,11600000000,AZl5fCU_,173,اباذر
1920,آپارتمان ۸۵ متری دوخواب,85,1401,2,"6,375,000,000 twmn",1,False,True,True,6375000064,AZrVpgIE,173,اباذر
1921,۱۰۹ متر _ تکواحدی _ جواهر منطقه _ اباذر,109,1390,2,"10,200,000,000 twmn",4,True,True,True,10200000512,AZkdtMcJ,173,اباذر
1922,70 متری دو خوابه * خوش نقشه * کم واحد *,70,1386,2,"6,400,000,000 twmn",2,True,True,True,6400000000,AZr9YYPB,173,اباذر
1923,۱۲۶متر۳خواب ۹ساله,126,1393,3,"16,380,000,000 twmn",2,True,True,True,16380000256,AZm5RWd5,173,اباذر
1924,۱۳۰متر۳خواب با ویو ابدی,130,1398,3,"19,000,000,000 twmn",5,True,True,True,19000000512,AZrRZspc,173,اباذر
1925,118مترتک واحدی نوساز.گلستانهای بلوار اباذر,118,1401,2,"19,800,000,000 twmn",3,True,True,True,19800000512,AZrN4-J0,173,اباذر
1926,۶۴متر،۲خواب،غرق نور،خوش نقشه،بدون نقص,64,1386,2,"6,248,000,000 twmn",3,True,True,True,6248000000,AZrF46C2,173,اباذر
1927,120متر*تاپ لوکیشن اباذر*دوکله*غرق‌نور,120,1392,3,"11,200,000,000 twmn",5,True,True,True,11200000000,AZXxFfGz,173,اباذر
1928,۱۵۰متری قدرالسهم دار_۱از۳ اماده ساخت,150,1378,3,"22,500,000,000 twmn",hmkhf,False,True,True,22499999744,AZp1e8OV,173,اباذر
1929,۶۵ متر دو خوابه * سالن بزرگ *,65,1386,2,"5,500,000,000 twmn",6,True,True,True,5500000256,AZrBJMeH,173,اباذر
1930,۱۴۵متر۳خواب_کم واحد بدون مشابه_نورگیر,145,1394,3,"17,200,000,000 twmn",5,True,True,True,17200001024,AZgBY4ZP,173,اباذر
1931,۶۷متر۲خواب_خوش نقشه_سالن پرده خور_اباذر گلستان,67,1383,2,"6,500,000,000 twmn",4,True,True,True,6499999744,AZrlo5Za,173,اباذر
1932,116متر  ، 3 خواب  ،  کلید نخورده,116,1396,3,"15,000,000,000 twmn",1,True,True,True,15000000512,AZctYzof,173,اباذر
1933,۶۵متر _ تک خواب _ اباذر _ سالن پرده خور,65,1385,1,"6,900,000,000 twmn",1,True,True,True,6899999744,AZrxHY-7,173,اباذر
1934,۶۹متر،۲خواب،غرق نور،بدون نقص،نوسازی شده,69,1386,2,"6,585,000,000 twmn",3,True,True,True,6584999936,AZkhNlYA,173,اباذر
1935,۷۰ متر دو خواب تاپ لوکیشن اباذر,70,1385,2,"7,700,000,000 twmn",4,True,True,True,7699999744,AZfFG_WD,173,اباذر
1936,۱۱۷ متر ۳ خوابه دو نبش  با لابی من   اباذر گلدشت,117,1392,3,"16,200,000,000 twmn",1,True,True,True,16199999488,AZY9b9eU,173,اباذر
1937,۸۰متر فول امکانات بهنام,80,1385,2,"8,100,000,000 twmn",1,True,True,True,8099999744,AZX5YNfb,173,اباذر
1938,۹۵ متر دو خوابه    بدون مشابه در بلوار اباذر,95,1383,2,"9,400,000,000 twmn",5,True,True,True,9400000512,AZI5O5Bh,173,اباذر
1939,۱۱۵متر .۲ خواب .اباذر,115,1401,2,"16,600,000,000 twmn",5,True,True,True,16600000512,AZrN3ddj,173,اباذر
1940,۹۰ متر  روبه افتاب   قدرالسهم دار     بلوار  اباذر,90,1383,2,"8,800,000,000 twmn",1,False,True,True,8800000000,AZolnrJo,173,اباذر
1941,۸۷ متر_۲ خواب_ اباذر(مهران),87,1384,2,"10,100,000,000 twmn",0,True,True,True,10099999744,AZPdNa-H,173,اباذر
1942,مستغلات ۱۳۰۰متر نوساز تکواحدی,1350,1402,4,"337,500,000,000 twmn",5,True,True,True,337500012544,AZrx3AnY,173,اباذر
1943,۱۱۷متر_اباذر_مهران,117,1395,2,"11,350,000,000 twmn",3,True,True,True,11349999616,AZrR3p3g,173,اباذر
1944,آپارتمان ۱۷۱متری ۳خواب  تکواحدی nay,171,1391,3,"22,300,000,000 twmn",4,True,True,True,22300000256,AZit1mt6,173,اباذر
1945,106 متر 2 خواب فول سرمایه گذاری اباذر,106,1390,2,"10,500,000,000 twmn",4,True,True,True,10499999744,AZkV-IFr,173,اباذر
1946,۷۸ متر ۲ خواب فول امکانات و خوش نقشه,78,1382,2,"8,200,000,000 twmn",4,True,True,True,8200000000,wYdBzjyQ,173,اباذر
1947,۱۱۴متر۳خواب اباذر گلستانها,114,1395,3,"13,680,000,000 twmn",2,True,True,True,13680000000,AZrVnQEK,173,اباذر
1948,چهارخواب » برج کلاسیک خانه سفید,182,1402,4,"25,500,000,000 twmn",5,True,True,True,25500000256,AZnN5HrS,173,اباذر
1949,۱۱۵مترسالن پرده خور رو به آفتاب فول بازسازی اباذر,115,1384,2,"9,810,000,000 twmn",2,False,True,True,9809999872,AZOVVWqy,173,اباذر
1950,کاشانی بهنام _ ۱۱۵متر سه خوابه کلیدنخورده,115,1398,3,"17,000,000,000 twmn",5,True,True,True,16999999488,AZr5GUow,173,اباذر
1951,۶۷ متر ، خوش نقشه دیزاین شده,67,1386,2,"6,150,000,000 twmn",3,False,True,True,6150000128,AZqpyACS,173,اباذر
1952,110متر اباذر *سرمایه گذاری* رو به آفتاب,110,1388,2,"10,000,000,000 twmn",1,True,True,True,10000000000,AZrFXvEA,173,اباذر
1953,143متر*3خواب*تکواحدی*گلستانها*,143,1394,3,"18,600,000,000 twmn",3,True,True,True,18599999488,AZrpCqzO,173,اباذر
1954,۱۵۲ متر ۳ خواب _ اباذر - بهنام _ نوساز,152,1401,3,"22,000,000,000 twmn",5,True,True,True,22000001024,AZINOGk5,173,اباذر
1955,۶۰متر ۱خواب فول امکانات غرق نور کم واحد در اباذر,60,1384,1,"6,890,000,000 twmn",1,True,True,True,6889999872,AZrRGMI9,173,اباذر
1956,۲۳۰ متر ۳ خواب _ اباذر _ تک واحد,230,1389,3,"25,500,000,000 twmn",2,True,True,True,25500000256,AZetld9D,173,اباذر
